time_of_day,time_sec,phase_id,time_in_phase,queue_NS,queue_EW,avg_speed_NS,avg_speed_EW,ped_wait_NS,ped_wait_EW,emergency_request,v2x_msg_rate,label
17:04:26,36266,4,2,26,0,10.2,70.0,7.0,0.0,0,17,normal
17:04:27,36267,4,3,27,0,10.4,70.0,7.0,0.0,0,22,normal
17:04:28,36268,4,4,27,0,10.4,70.0,8.0,1.0,0,9,normal
17:04:29,36269,4,5,29,0,10.8,70.0,8.0,0.0,0,12,normal
17:04:30,36270,4,6,29,0,10.8,70.0,8.0,0.0,0,16,normal
17:04:31,36271,4,7,32,0,11.4,70.0,8.0,0.0,0,26,normal
17:04:32,36272,4,8,33,0,11.6,70.0,8.0,0.0,0,26,normal
17:04:33,36273,4,9,34,0,11.8,70.0,8.0,0.0,0,19,normal
17:04:34,36274,4,10,34,0,11.8,70.0,8.0,0.0,0,20,normal
17:04:35,36275,4,11,34,0,11.8,70.0,8.0,0.0,0,15,normal
17:04:36,36276,4,12,35,0,12.0,70.0,9.0,0.0,0,19,normal
17:04:37,36277,4,13,38,0,12.6,70.0,9.0,0.0,0,17,normal
17:04:38,36278,4,14,41,0,13.2,70.0,10.0,0.0,0,23,normal
17:04:39,36279,0,0,43,1,8.740367072358335,7.2149005877795105,10.0,0.0,0,15,normal
17:04:40,36280,0,1,43,3,7.997380531848119,9.822809332241391,11.0,0.0,0,15,normal
17:04:41,36281,0,2,43,6,7.913596813907425,7.136336341045887,11.0,1.0,0,41,normal
17:04:42,36282,0,3,44,7,6.695632786853345,5.224029961010304,11.0,1.0,0,16,normal
17:04:43,36283,0,4,44,7,8.61504398776211,5.463291429606793,11.0,1.0,0,17,normal
17:04:44,36284,0,5,44,9,7.209902813286385,5.131742224547425,11.0,1.0,0,21,normal
17:04:45,36285,1,0,39,10,38.79999689116293,7.0,11.0,2.0,0,17,normal
17:04:46,36286,1,1,33,12,43.59999378191155,7.4,9.0,2.0,0,27,normal
17:04:47,36287,1,2,26,12,49.19999067224568,7.4,9.0,3.0,0,16,normal
17:04:48,36288,1,3,21,12,53.199987562165184,7.4,10.0,4.0,0,13,normal
17:04:49,36289,1,4,16,13,57.19998445166988,7.6,9.0,5.0,0,14,normal
17:04:50,36290,1,5,9,16,62.799981340759615,8.2,7.0,5.0,0,18,normal
17:04:51,36291,1,6,2,17,68.39997822943423,8.4,7.0,5.0,0,16,normal
17:04:52,36292,1,7,0,20,70.0,9.0,6.0,5.0,0,8,normal
17:04:53,36293,1,8,0,21,70.0,9.2,5.0,5.0,0,9,normal
17:04:54,36294,1,9,0,23,70.0,9.6,3.0,5.0,0,18,normal
17:04:55,36295,1,10,0,24,70.0,9.8,2.0,5.0,0,16,normal
17:04:56,36296,1,11,0,28,70.0,10.6,1.0,5.0,0,16,normal
17:04:57,36297,1,12,0,30,70.0,11.0,2.0,5.0,0,12,normal
17:04:58,36298,1,13,0,30,70.0,11.0,0.0,5.0,0,21,normal
17:04:59,36299,1,14,0,30,70.0,11.0,0.0,6.0,0,9,normal
17:05:00,36300,1,15,0,30,70.0,11.0,0.0,6.0,0,14,normal
17:05:01,36301,1,16,0,30,70.0,11.0,0.0,6.0,0,17,normal
17:05:02,36302,1,17,0,31,70.0,11.2,0.0,6.0,0,12,normal
17:05:03,36303,1,18,0,31,70.0,11.2,0.0,6.0,0,8,normal
17:05:04,36304,1,19,0,33,70.0,11.6,0.0,6.0,0,11,normal
17:05:05,36305,1,20,0,34,70.0,11.8,0.0,6.0,0,20,normal
17:05:06,36306,1,21,0,35,70.0,12.0,0.0,6.0,0,10,normal
17:05:07,36307,1,22,0,36,70.0,12.2,0.0,6.0,0,25,normal
17:05:08,36308,1,23,0,37,70.0,12.4,0.0,6.0,0,20,normal
17:05:09,36309,1,24,0,38,70.0,12.6,0.0,6.0,0,15,normal
17:05:10,36310,1,25,0,40,70.0,13.0,1.0,6.0,0,27,normal
17:05:11,36311,1,26,0,41,70.0,13.2,0.0,6.0,0,26,normal
17:05:12,36312,1,27,0,42,70.0,13.4,0.0,6.0,0,25,normal
17:05:13,36313,1,28,0,44,70.0,13.8,0.0,6.0,0,13,normal
17:05:14,36314,1,29,0,44,70.0,13.8,0.0,6.0,0,22,normal
17:05:15,36315,1,30,0,45,70.0,14.0,0.0,6.0,0,12,normal
17:05:16,36316,1,31,0,46,70.0,14.2,0.0,6.0,0,18,normal
17:05:17,36317,1,32,0,47,70.0,14.4,0.0,6.0,0,14,normal
17:05:18,36318,1,33,0,47,70.0,14.4,0.0,6.0,0,41,normal
17:05:19,36319,1,34,0,48,70.0,14.6,0.0,6.0,0,19,normal
17:05:20,36320,2,0,0,49,70.0,14.8,0.0,6.0,0,24,normal
17:05:21,36321,2,1,0,49,70.0,14.8,0.0,6.0,0,20,normal
17:05:22,36322,2,2,0,50,70.0,15.0,0.0,6.0,0,23,normal
17:05:23,36323,2,3,0,51,70.0,15.2,0.0,6.0,0,13,normal
17:05:24,36324,2,4,0,52,70.0,15.4,0.0,6.0,0,33,normal
17:05:25,36325,2,5,0,52,70.0,15.4,0.0,6.0,0,32,normal
17:05:26,36326,2,6,0,52,70.0,15.4,1.0,6.0,0,20,normal
17:05:27,36327,2,7,0,53,70.0,15.6,1.0,6.0,0,18,normal
17:05:28,36328,2,8,0,53,70.0,15.6,1.0,6.0,0,26,normal
17:05:29,36329,2,9,0,55,70.0,16.0,1.0,6.0,0,31,normal
17:05:30,36330,2,10,0,60,70.0,17.0,1.0,6.0,0,49,normal
17:05:31,36331,2,11,0,61,70.0,17.2,0.0,6.0,0,45,normal
17:05:32,36332,2,12,0,64,70.0,17.8,0.0,6.0,0,25,normal
17:05:33,36333,3,0,1,58,5.2,30.0,0.0,5.0,0,35,normal
17:05:34,36334,3,1,2,52,5.4,30.0,0.0,5.0,0,19,normal
17:05:35,36335,3,2,3,47,5.6,32.399990612010534,0.0,4.0,0,14,normal
17:05:36,36336,3,3,5,40,6.0,37.999987481836,0.0,4.0,0,16,normal
17:05:37,36337,3,4,7,34,6.4,42.79998435123883,0.0,2.0,0,27,normal
17:05:38,36338,3,5,8,30,6.6,45.99998122021886,0.0,2.0,0,13,normal
17:05:39,36339,3,6,10,26,7.0,49.19997808877593,1.0,2.0,0,12,normal
17:05:40,36340,3,7,10,21,7.0,53.19997495690987,1.0,1.0,0,25,normal
17:05:41,36341,3,8,11,15,7.2,57.99997182462052,1.0,0.0,0,9,normal
17:05:42,36342,3,9,11,12,7.2,60.39996869190772,1.0,0.0,0,13,normal
17:05:43,36343,3,10,11,7,7.2,64.3999655587713,1.0,0.0,0,7,normal
17:05:44,36344,3,11,15,2,8.0,68.39996242521109,1.0,0.0,0,13,normal
17:05:45,36345,3,12,15,0,8.0,70.0,1.0,0.0,0,8,normal
17:05:46,36346,3,13,18,0,8.6,70.0,1.0,0.0,0,6,normal
17:05:47,36347,3,14,20,0,9.0,70.0,2.0,0.0,0,10,normal
17:05:48,36348,3,15,21,0,9.2,70.0,2.0,0.0,0,17,normal
17:05:49,36349,3,16,21,0,9.2,70.0,3.0,0.0,0,14,normal
17:05:50,36350,3,17,21,0,9.2,70.0,3.0,0.0,0,15,normal
17:05:51,36351,3,18,21,0,9.2,70.0,3.0,0.0,0,7,normal
17:05:52,36352,3,19,25,0,10.0,70.0,3.0,0.0,0,21,normal
17:05:53,36353,3,20,25,0,10.0,70.0,3.0,0.0,0,12,normal
17:05:54,36354,3,21,25,0,10.0,70.0,3.0,0.0,0,9,normal
17:05:55,36355,3,22,27,0,10.4,70.0,3.0,0.0,0,15,normal
17:05:56,36356,3,23,27,0,10.4,70.0,3.0,0.0,0,17,normal
17:05:57,36357,3,24,27,0,10.4,70.0,3.0,0.0,0,24,normal
17:05:58,36358,3,25,29,0,10.8,70.0,3.0,0.0,0,24,normal
17:05:59,36359,3,26,30,0,11.0,70.0,3.0,0.0,0,16,normal
17:06:00,36360,3,27,30,0,11.0,70.0,3.0,0.0,0,14,normal
17:06:01,36361,3,28,31,0,11.2,70.0,3.0,0.0,0,10,normal
17:06:02,36362,3,29,32,0,11.4,70.0,3.0,0.0,0,11,normal
17:06:03,36363,3,30,32,0,11.4,70.0,3.0,0.0,0,11,normal
17:06:04,36364,3,31,32,0,11.4,70.0,3.0,0.0,0,21,normal
17:06:05,36365,3,32,32,0,11.4,70.0,3.0,0.0,0,27,normal
17:06:06,36366,3,33,33,0,11.6,70.0,3.0,0.0,0,10,normal
17:06:07,36367,3,34,36,0,12.2,70.0,4.0,0.0,0,20,normal
17:06:08,36368,3,35,37,0,12.4,70.0,4.0,0.0,0,18,normal
17:06:09,36369,3,36,38,0,12.6,70.0,4.0,0.0,0,26,normal
17:06:10,36370,4,0,38,0,12.6,70.0,4.0,0.0,0,27,normal
17:06:11,36371,4,1,39,0,12.8,70.0,4.0,0.0,0,19,normal
17:06:12,36372,4,2,39,0,12.8,70.0,5.0,0.0,0,21,normal
17:06:13,36373,4,3,39,0,12.8,70.0,5.0,0.0,0,11,normal
17:06:14,36374,4,4,39,0,12.8,70.0,5.0,0.0,0,15,normal
17:06:15,36375,4,5,40,0,13.0,70.0,5.0,0.0,0,12,normal
17:06:16,36376,4,6,42,0,13.4,70.0,5.0,0.0,0,21,normal
17:06:17,36377,4,7,44,0,13.8,70.0,5.0,0.0,0,22,normal
17:06:18,36378,4,8,44,0,13.8,70.0,6.0,0.0,0,27,normal
17:06:19,36379,4,9,46,0,14.2,70.0,7.0,0.0,0,15,normal
17:06:20,36380,4,10,47,0,14.4,70.0,7.0,0.0,0,22,normal
17:06:21,36381,4,11,48,0,14.6,70.0,7.0,0.0,0,29,normal
17:06:22,36382,4,12,50,0,15.0,70.0,8.0,0.0,0,28,normal
17:06:23,36383,4,13,50,0,15.0,70.0,8.0,0.0,0,24,normal
17:06:24,36384,4,14,51,0,15.2,70.0,8.0,0.0,0,18,normal
17:06:25,36385,0,0,53,0,8.931057723212808,9.474897893281724,9.0,0.0,0,29,normal
17:06:26,36386,0,1,54,2,5.960835860892129,7.374190694006706,10.0,0.0,0,41,normal
17:06:27,36387,0,2,54,5,8.287942688561575,8.88815371766757,10.0,1.0,0,41,normal
17:06:28,36388,0,3,54,7,5.330339253355672,6.050879985692237,11.0,2.0,0,35,normal
17:06:29,36389,0,4,55,8,8.910990096922392,5.425013536547261,12.0,3.0,0,25,normal
17:06:30,36390,0,5,56,8,9.749377766598869,6.888817403732762,13.0,3.0,0,49,normal
17:06:31,36391,1,0,51,9,30.0,6.8,11.0,4.0,0,28,normal
17:06:32,36392,1,1,44,10,34.79999369223856,7.0,11.0,4.0,0,36,normal
17:06:33,36393,1,2,37,11,40.399990537710046,7.2,10.0,5.0,0,32,normal
17:06:34,36394,1,3,30,11,45.99998738274944,7.2,10.0,5.0,0,24,normal
17:06:35,36395,1,4,26,12,49.19998422735658,7.4,10.0,5.0,0,26,normal
17:06:36,36396,1,5,20,12,53.99998107153131,7.4,8.0,5.0,0,21,normal
17:06:37,36397,1,6,13,12,59.59997791527344,7.4,6.0,6.0,0,18,normal
17:06:38,36398,1,7,7,14,64.39997475858281,7.800000000000001,4.0,7.0,0,7,normal
17:06:39,36399,1,8,0,14,69.99997160145927,7.800000000000001,2.0,7.0,0,7,normal
17:06:40,36400,1,9,0,15,70.0,8.0,0.0,7.0,0,14,normal
17:06:41,36401,1,10,0,17,70.0,8.4,0.0,7.0,0,8,normal
17:06:42,36402,1,11,0,18,70.0,8.6,0.0,7.0,0,12,normal
17:06:43,36403,1,12,0,19,70.0,8.8,0.0,7.0,0,9,normal
17:06:44,36404,1,13,0,22,70.0,9.4,0.0,8.0,0,8,normal
17:06:45,36405,1,14,0,26,70.0,10.2,0.0,9.0,0,11,normal
17:06:46,36406,1,15,0,27,70.0,10.4,0.0,9.0,0,13,normal
17:06:47,36407,1,16,0,29,70.0,10.8,0.0,9.0,0,8,normal
17:06:48,36408,1,17,0,30,70.0,11.0,0.0,9.0,0,15,normal
17:06:49,36409,1,18,0,35,70.0,12.0,0.0,9.0,0,14,normal
17:06:50,36410,1,19,0,35,70.0,12.0,0.0,10.0,0,12,normal
17:06:51,36411,1,20,0,37,70.0,12.4,0.0,10.0,0,25,normal
17:06:52,36412,1,21,0,39,70.0,12.8,0.0,10.0,0,18,normal
17:06:53,36413,1,22,0,41,70.0,13.2,0.0,10.0,0,23,normal
17:06:54,36414,1,23,0,42,70.0,13.4,0.0,10.0,0,26,normal
17:06:55,36415,1,24,0,45,70.0,14.0,0.0,10.0,0,33,normal
17:06:56,36416,1,25,0,45,70.0,14.0,0.0,11.0,0,38,normal
17:06:57,36417,1,26,0,47,70.0,14.4,0.0,12.0,0,24,normal
17:06:58,36418,1,27,0,50,70.0,15.0,0.0,12.0,0,36,normal
17:06:59,36419,1,28,0,50,70.0,15.0,1.0,13.0,0,31,normal
17:07:00,36420,1,29,0,52,70.0,15.4,1.0,13.0,0,41,normal
17:07:01,36421,1,30,0,53,70.0,15.6,0.0,13.0,0,39,normal
17:07:02,36422,1,31,0,53,70.0,15.6,0.0,13.0,0,33,normal
17:07:03,36423,1,32,0,57,70.0,16.4,0.0,13.0,0,40,normal
17:07:04,36424,1,33,0,57,70.0,16.4,0.0,13.0,0,19,normal
17:07:05,36425,2,0,0,58,70.0,16.6,0.0,13.0,0,37,normal
17:07:06,36426,2,1,0,59,70.0,16.799999999999997,0.0,13.0,0,27,normal
17:07:07,36427,2,2,0,62,70.0,17.4,0.0,13.0,0,46,normal
17:07:08,36428,2,3,0,64,70.0,17.8,0.0,14.0,0,46,normal
17:07:09,36429,2,4,0,64,70.0,17.8,1.0,14.0,0,20,normal
17:07:10,36430,2,5,0,65,70.0,18.0,1.0,14.0,0,36,normal
17:07:11,36431,2,6,0,65,70.0,18.0,0.0,14.0,0,47,normal
17:07:12,36432,2,7,0,65,70.0,18.0,0.0,14.0,0,25,normal
17:07:13,36433,2,8,0,65,70.0,18.0,0.0,14.0,0,27,normal
17:07:14,36434,2,9,0,65,70.0,18.0,0.0,14.0,0,29,normal
17:07:15,36435,2,10,0,65,70.0,18.0,0.0,14.0,0,38,normal
17:07:16,36436,2,11,0,69,70.0,18.8,0.0,14.0,0,23,normal
17:07:17,36437,2,12,0,69,70.0,18.8,1.0,14.0,0,24,normal
17:07:18,36438,2,13,0,70,70.0,19.0,0.0,14.0,0,33,normal
17:07:19,36439,3,0,1,63,5.2,30.0,1.0,14.0,0,44,normal
17:07:20,36440,3,1,2,56,5.4,30.0,1.0,14.0,0,27,normal
17:07:21,36441,3,2,3,51,5.6,30.0,1.0,14.0,0,27,normal
17:07:22,36442,3,3,6,45,6.2,33.999987299046204,1.0,13.0,0,22,normal
17:07:23,36443,3,4,6,39,6.2,38.79998412270731,1.0,11.0,0,32,normal
17:07:24,36444,3,5,6,32,6.2,44.39998094592789,1.0,11.0,0,27,normal
17:07:25,36445,3,6,7,26,6.4,49.19997776870779,1.0,11.0,0,17,normal
17:07:26,36446,3,7,11,20,7.2,53.99997459104682,1.0,9.0,0,21,normal
17:07:27,36447,3,8,11,16,7.2,57.19997141294483,1.0,8.0,0,15,normal
17:07:28,36448,3,9,12,9,7.4,62.79996823440163,1.0,6.0,0,7,normal
17:07:29,36449,3,10,12,3,7.4,67.59996505541707,1.0,4.0,0,6,normal
17:07:30,36450,3,11,13,0,7.6,70.0,1.0,4.0,0,13,normal
17:07:31,36451,3,12,13,0,7.6,70.0,1.0,4.0,0,14,normal
17:07:32,36452,3,13,16,0,8.2,70.0,1.0,4.0,0,7,normal
17:07:33,36453,3,14,16,0,8.2,70.0,1.0,4.0,0,12,normal
17:07:34,36454,3,15,16,0,8.2,70.0,1.0,3.0,0,12,normal
17:07:35,36455,3,16,16,0,8.2,70.0,1.0,3.0,0,10,normal
17:07:36,36456,3,17,18,0,8.6,70.0,2.0,1.0,0,7,normal
17:07:37,36457,3,18,19,0,8.8,70.0,2.0,1.0,0,11,normal
17:07:38,36458,3,19,22,0,9.4,70.0,3.0,0.0,0,10,normal
17:07:39,36459,3,20,22,0,9.4,70.0,3.0,0.0,0,9,normal
17:07:40,36460,3,21,23,0,9.6,70.0,3.0,0.0,0,7,normal
17:07:41,36461,3,22,24,0,9.8,70.0,3.0,0.0,0,20,normal
17:07:42,36462,3,23,24,0,9.8,70.0,5.0,0.0,0,15,normal
17:07:43,36463,3,24,26,0,10.2,70.0,5.0,1.0,0,10,normal
17:07:44,36464,3,25,28,0,10.6,70.0,5.0,2.0,0,8,normal
17:07:45,36465,3,26,28,0,10.6,70.0,5.0,2.0,0,21,normal
17:07:46,36466,3,27,28,0,10.6,70.0,5.0,1.0,0,10,normal
17:07:47,36467,3,28,29,0,10.8,70.0,5.0,0.0,0,10,normal
17:07:48,36468,3,29,31,0,11.2,70.0,5.0,0.0,0,8,normal
17:07:49,36469,3,30,34,0,11.8,70.0,5.0,1.0,0,19,normal
17:07:50,36470,3,31,35,0,12.0,70.0,5.0,0.0,0,12,normal
17:07:51,36471,3,32,37,0,12.4,70.0,5.0,0.0,0,33,normal
17:07:52,36472,3,33,38,0,12.6,70.0,6.0,0.0,0,32,normal
17:07:53,36473,3,34,38,0,12.6,70.0,6.0,0.0,0,31,normal
17:07:54,36474,3,35,38,0,12.6,70.0,8.0,0.0,0,26,normal
17:07:55,36475,3,36,40,0,13.0,70.0,8.0,1.0,0,26,normal
17:07:56,36476,3,37,41,0,13.2,70.0,8.0,1.0,0,34,normal
17:07:57,36477,4,0,41,0,13.2,70.0,8.0,2.0,0,13,normal
17:07:58,36478,4,1,43,0,13.6,70.0,8.0,0.0,0,24,normal
17:07:59,36479,4,2,44,0,13.8,70.0,9.0,0.0,0,21,normal
17:08:00,36480,4,3,47,0,14.4,70.0,9.0,0.0,0,17,normal
17:08:01,36481,4,4,47,0,14.4,70.0,9.0,0.0,0,32,normal
17:08:02,36482,4,5,47,0,14.4,70.0,10.0,0.0,0,21,normal
17:08:03,36483,4,6,48,0,14.6,70.0,10.0,0.0,0,32,normal
17:08:04,36484,4,7,50,0,15.0,70.0,10.0,0.0,0,16,normal
17:08:05,36485,4,8,52,0,15.4,70.0,10.0,0.0,0,19,normal
17:08:06,36486,4,9,53,0,15.6,70.0,10.0,0.0,0,40,normal
17:08:07,36487,4,10,53,0,15.6,70.0,10.0,0.0,0,17,normal
17:08:08,36488,4,11,54,0,15.8,70.0,11.0,1.0,0,29,normal
17:08:09,36489,4,12,57,0,16.4,70.0,12.0,0.0,0,27,normal
17:08:10,36490,4,13,59,0,16.799999999999997,70.0,13.0,0.0,0,32,normal
17:08:11,36491,4,14,61,0,17.2,70.0,13.0,0.0,0,28,normal
17:08:12,36492,4,15,62,0,17.4,70.0,13.0,0.0,0,43,normal
17:08:13,36493,0,0,66,2,6.929238487708675,9.272309083417356,13.0,1.0,0,36,normal
17:08:14,36494,0,1,66,2,8.750228315027464,6.742694641186271,13.0,1.0,0,45,normal
17:08:15,36495,0,2,68,5,9.84961863115712,8.517546428084097,13.0,1.0,0,54,normal
17:08:16,36496,0,3,71,7,7.100770457446092,5.007324826146105,13.0,1.0,0,24,normal
17:08:17,36497,0,4,71,7,8.52944512186144,6.325070662967386,13.0,1.0,0,31,normal
17:08:18,36498,1,0,65,7,30.0,6.4,12.0,1.0,0,45,normal
17:08:19,36499,1,1,59,10,30.0,7.0,11.0,1.0,0,24,normal
17:08:20,36500,1,2,53,11,30.0,7.2,10.0,1.0,0,33,normal
17:08:21,36501,1,3,48,12,31.59998719401408,7.4,10.0,1.0,0,29,normal
17:08:22,36502,1,4,42,13,36.399983991391856,7.6,9.0,1.0,0,24,normal
17:08:23,36503,1,5,36,14,41.19998078831898,7.800000000000001,8.0,1.0,0,29,normal
17:08:24,36504,1,6,30,14,45.9999775847953,7.800000000000001,6.0,1.0,0,12,normal
17:08:25,36505,1,7,24,17,50.79997438082062,8.4,4.0,1.0,0,16,normal
17:08:26,36506,1,8,18,18,55.59997117639478,8.6,4.0,1.0,0,28,normal
17:08:27,36507,1,9,11,19,61.19996797151761,8.8,4.0,1.0,0,19,normal
17:08:28,36508,1,10,5,23,65.99996476618892,9.6,3.0,2.0,0,16,normal
17:08:29,36509,1,11,1,24,69.19996156040854,9.8,3.0,2.0,0,12,normal
17:08:30,36510,1,12,0,24,70.0,9.8,1.0,2.0,0,11,normal
17:08:31,36511,1,13,0,25,70.0,10.0,0.0,3.0,0,11,normal
17:08:32,36512,1,14,0,25,70.0,10.0,1.0,3.0,0,18,normal
17:08:33,36513,1,15,0,25,70.0,10.0,0.0,3.0,0,16,normal
17:08:34,36514,1,16,0,29,70.0,10.8,0.0,4.0,0,23,normal
17:08:35,36515,1,17,0,29,70.0,10.8,0.0,4.0,0,14,normal
17:08:36,36516,1,18,0,31,70.0,11.2,0.0,4.0,0,19,normal
17:08:37,36517,1,19,0,31,70.0,11.2,0.0,4.0,0,13,normal
17:08:38,36518,1,20,0,31,70.0,11.2,0.0,4.0,0,24,normal
17:08:39,36519,1,21,0,33,70.0,11.6,0.0,4.0,0,26,normal
17:08:40,36520,1,22,0,33,70.0,11.6,0.0,4.0,0,13,normal
17:08:41,36521,1,23,0,34,70.0,11.8,0.0,4.0,0,10,normal
17:08:42,36522,1,24,0,35,70.0,12.0,0.0,4.0,0,17,normal
17:08:43,36523,1,25,0,37,70.0,12.4,0.0,4.0,0,13,normal
17:08:44,36524,1,26,0,37,70.0,12.4,0.0,4.0,0,24,normal
17:08:45,36525,1,27,0,38,70.0,12.6,0.0,4.0,0,20,normal
17:08:46,36526,1,28,0,38,70.0,12.6,0.0,6.0,0,13,normal
17:08:47,36527,1,29,0,40,70.0,13.0,0.0,6.0,0,19,normal
17:08:48,36528,1,30,0,41,70.0,13.2,0.0,6.0,0,34,normal
17:08:49,36529,1,31,0,43,70.0,13.6,0.0,6.0,0,14,normal
17:08:50,36530,1,32,0,44,70.0,13.8,0.0,6.0,0,17,normal
17:08:51,36531,1,33,0,46,70.0,14.2,0.0,6.0,0,15,normal
17:08:52,36532,1,34,0,47,70.0,14.4,0.0,6.0,0,33,normal
17:08:53,36533,1,35,0,48,70.0,14.6,0.0,6.0,0,25,normal
17:08:54,36534,2,0,0,49,70.0,14.8,2.0,6.0,0,14,normal
17:08:55,36535,2,1,0,51,70.0,15.2,3.0,6.0,0,14,normal
17:08:56,36536,2,2,0,52,70.0,15.4,2.0,7.0,0,29,normal
17:08:57,36537,2,3,0,55,70.0,16.0,2.0,7.0,0,31,normal
17:08:58,36538,2,4,0,56,70.0,16.200000000000003,2.0,8.0,0,43,normal
17:08:59,36539,2,5,0,56,70.0,16.200000000000003,0.0,8.0,0,38,normal
17:09:00,36540,2,6,0,57,70.0,16.4,1.0,8.0,0,42,normal
17:09:01,36541,2,7,0,58,70.0,16.6,0.0,8.0,0,21,normal
17:09:02,36542,2,8,0,59,70.0,16.799999999999997,0.0,8.0,0,42,normal
17:09:03,36543,2,9,0,62,70.0,17.4,0.0,8.0,0,44,normal
17:09:04,36544,2,10,0,63,70.0,17.6,0.0,8.0,0,33,normal
17:09:05,36545,2,11,0,63,70.0,17.6,0.0,9.0,0,41,normal
17:09:06,36546,2,12,0,65,70.0,18.0,0.0,9.0,0,50,normal
17:09:07,36547,2,13,0,67,70.0,18.4,0.0,9.0,0,47,normal
17:09:08,36548,2,14,0,68,70.0,18.6,0.0,10.0,0,17,normal
17:09:09,36549,3,0,0,62,5.0,30.0,0.0,8.0,0,45,normal
17:09:10,36550,3,1,0,55,5.0,30.0,1.0,7.0,0,15,normal
17:09:11,36551,3,2,0,50,5.0,30.0,1.0,8.0,0,25,normal
17:09:12,36552,3,3,0,43,5.0,35.59998710128356,1.0,8.0,0,31,normal
17:09:13,36553,3,4,0,39,5.0,38.79998387545645,1.0,6.0,0,16,normal
17:09:14,36554,3,5,1,34,5.2,42.7999806491698,1.0,6.0,0,17,normal
17:09:15,36555,3,6,1,29,5.2,46.79997742242341,1.0,5.0,0,14,normal
17:09:16,36556,3,7,3,26,5.6,49.19997419521712,1.0,6.0,0,14,normal
17:09:17,36557,3,8,3,20,5.6,53.99997096755076,1.0,5.0,0,10,normal
17:09:18,36558,3,9,4,15,5.8,57.999967739424136,2.0,5.0,0,5,normal
17:09:19,36559,3,10,4,11,5.8,61.19996451083709,2.0,4.0,0,4,normal
17:09:20,36560,3,11,4,5,5.8,65.99996128178944,2.0,2.0,0,12,normal
17:09:21,36561,3,12,5,0,6.0,70.0,2.0,1.0,0,3,normal
17:09:22,36562,3,13,6,0,6.2,70.0,3.0,2.0,0,8,normal
17:09:23,36563,3,14,7,0,6.4,70.0,4.0,2.0,0,4,normal
17:09:24,36564,3,15,7,0,6.4,70.0,4.0,0.0,0,4,normal
17:09:25,36565,3,16,7,0,6.4,70.0,4.0,0.0,0,2,normal
17:09:26,36566,3,17,7,0,6.4,70.0,4.0,0.0,0,10,normal
17:09:27,36567,3,18,8,0,6.6,70.0,4.0,0.0,0,2,normal
17:09:28,36568,3,19,8,0,6.6,70.0,5.0,0.0,0,7,normal
17:09:29,36569,3,20,8,0,6.6,70.0,5.0,0.0,0,3,normal
17:09:30,36570,3,21,8,0,6.6,70.0,5.0,0.0,0,4,normal
17:09:31,36571,3,22,9,0,6.8,70.0,5.0,0.0,0,6,normal
17:09:32,36572,3,23,10,0,7.0,70.0,6.0,0.0,0,8,normal
17:09:33,36573,3,24,10,0,7.0,70.0,7.0,0.0,0,10,normal
17:09:34,36574,3,25,10,0,7.0,70.0,7.0,0.0,0,3,normal
17:09:35,36575,3,26,11,0,7.2,70.0,8.0,1.0,0,5,normal
17:09:36,36576,3,27,11,0,7.2,70.0,8.0,0.0,0,6,normal
17:09:37,36577,3,28,13,0,7.6,70.0,8.0,0.0,0,12,normal
17:09:38,36578,3,29,15,0,8.0,70.0,8.0,0.0,0,13,normal
17:09:39,36579,3,30,15,0,8.0,70.0,9.0,0.0,0,11,normal
17:09:40,36580,3,31,16,0,8.2,70.0,9.0,0.0,0,6,normal
17:09:41,36581,3,32,17,0,8.4,70.0,9.0,0.0,0,9,normal
17:09:42,36582,3,33,18,0,8.6,70.0,9.0,0.0,0,12,normal
17:09:43,36583,4,0,19,0,8.8,70.0,9.0,0.0,0,18,normal
17:09:44,36584,4,1,19,0,8.8,70.0,9.0,0.0,0,8,normal
17:09:45,36585,4,2,19,0,8.8,70.0,9.0,1.0,0,6,normal
17:09:46,36586,4,3,21,0,9.2,70.0,9.0,0.0,0,14,normal
17:09:47,36587,4,4,21,0,9.2,70.0,9.0,0.0,0,16,normal
17:09:48,36588,4,5,24,0,9.8,70.0,9.0,0.0,0,14,normal
17:09:49,36589,4,6,24,0,9.8,70.0,9.0,0.0,0,9,normal
17:09:50,36590,4,7,24,0,9.8,70.0,10.0,0.0,0,22,normal
17:09:51,36591,4,8,26,0,10.2,70.0,10.0,0.0,0,15,normal
17:09:52,36592,4,9,26,0,10.2,70.0,11.0,0.0,0,7,normal
17:09:53,36593,4,10,29,0,10.8,70.0,11.0,0.0,0,8,normal
17:09:54,36594,4,11,31,0,11.2,70.0,11.0,0.0,0,22,normal
17:09:55,36595,4,12,33,0,11.6,70.0,11.0,0.0,0,26,normal
17:09:56,36596,4,13,35,0,12.0,70.0,12.0,0.0,0,17,normal
17:09:57,36597,4,14,35,0,12.0,70.0,12.0,0.0,0,20,normal
17:09:58,36598,0,0,35,0,9.481089371479326,6.481224772931476,14.0,0.0,0,32,normal
17:09:59,36599,0,1,36,1,8.508944727864048,9.76502752661936,16.0,1.0,0,12,normal
17:10:00,36600,0,2,37,1,6.825871841764533,7.688160061229233,16.0,1.0,0,22,normal
17:10:01,36601,0,3,39,4,9.124582325459906,8.218368836816243,16.0,1.0,0,17,normal
17:10:02,36602,0,4,39,6,8.483974696180136,9.748542300265282,16.0,1.0,0,25,normal
